IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
1645,40.49699136841692,,Mangroves,29.11323986901013,24.235095927143583,63.08734479202402,No Effect,Abnormal,Low,,0.1092460714195036,Jersey Devil
1278,30.442081876860343,Plains,Cultivated Land,245.36375897693785,8.178824480597713,,Decreasing,Normal,Moderate,None,-0.215435621,Banshee
348,381.0497069767545,Plains,Mixed Forests,184.65901092664336,9.794490279766585,70.91987463,No Effect,Normal,Low,None,0.1071658830946797,Sasquatch
571,,Forested,Deciduous Forests,137.5130039433202,10.646038743727978,73.43642035629885,Increasing,Normal,High,Occasional,0.098203453,Ropen
755,326.4291510275464,Mountainous,Grasslands,616.0838738312822,3.981654927480738,57.15014882681346,No Effect,Normal,,Occasional,0.088835308,Sasquatch
1733,139.4197716042791,Tundra,Tundra Vegetation,,3.9359889817359326,52.33142980363347,Decreasing,Normal,None,Occasional,,Wendigo
914,40.35087564655274,Coastal,Mangroves,238.36892736489864,36.13698864,82.07827017,,Normal,High,Frequent,-0.696295822,Jersey Devil
1385,206.36047831797035,Forested,Coniferous Forests,,16.411841995838795,80.12724578372855,No Effect,Normal,Low,Frequent,,Yeti
1436,213.1795326396539,Forested,Mixed Forests,267.50339071642736,5.192659503329805,74.29356406853967,Decreasing,,High,Frequent,,Wendigo
1552,189.2600695043006,Plains,Deciduous Forests,124.68249053886984,18.52376183666424,53.79391142144436,,Normal,Moderate,Frequent,0.3825172968130367,Thunderbird
458,310.27755116089565,,Coniferous Forests,487.2099692,,64.88675206805607,No Effect,Normal,Moderate,None,0.2132216484464288,Sasquatch
375,379.5885534414909,Forested,Coniferous Forests,414.6485969509674,10.11825102578872,82.42571585772781,Increasing,Normal,Low,Occasional,0.1013769902407953,Sasquatch
333,25.92598057483211,Urban settlements,,,7.489486532925465,,No Effect,Normal,Low,None,,Banshee
1010,263.69846780034874,Mountainous,Tundra Vegetation,308.05008784159526,1.5605974559336755,67.66634778821356,Decreasing,Normal,Low,Occasional,0.1144516670695301,Ropen
1530,189.0268498387005,Swamp,Mixed Forests,256.0639180464158,,89.57008281173566,No Effect,Abnormal,None,Frequent,,Wendigo
1263,337.5771606540366,Mountainous,Grasslands,101.30611571881433,9.792300117996197,83.81338198,No Effect,,High,Occasional,0.064192246,Sasquatch
942,45.21598632083587,Swamp,Grasslands,308.9860445268588,17.57747847387001,72.17876653558088,No Effect,Normal,Low,None,-0.380610562,Jersey Devil
1603,,Desert,Desert Vegetation,427.3704428972157,12.899420481863215,19.899406072259232,No Effect,Normal,Low,None,0.131990524,Chupacabra
1613,188.18061962210965,Mountainous,Coniferous Forests,583.6356907038444,11.520005083659562,74.91790106431384,No Effect,,None,Occasional,-0.647208769,Wendigo
754,204.4611376497626,Forested,Coniferous Forests,342.5508459983444,7.534560521304414,60.07358658074579,Decreasing,,None,Frequent,0.017696276,Chupacabra
328,43.813600345952345,,Grasslands,,15.776717049448056,74.36798150286928,No Effect,Abnormal,Low,Occasional,-0.439942088,Mothman
819,26.899085005203187,Forested,Deciduous Forests,,7.295727154170116,75.86038117,Decreasing,Normal,High,None,-0.449359204,Banshee
318,,,Tundra Vegetation,149.84376678369176,-10.93230198,,,,High,None,-0.665921663,Wendigo
1329,317.3430732812303,Forested,Deciduous Forests,125.38558505685027,19.70780974081467,78.97260972,No Effect,Abnormal,None,Occasional,0.059097299,Sasquatch
1176,147.5672061533126,Forested,Coniferous Forests,168.7688760258286,8.403095848911873,83.45803096427449,Decreasing,Abnormal,Low,Occasional,,Wendigo
1509,320.51185978053354,Mountainous,Tundra Vegetation,486.2716948256021,12.311799641780029,76.58680673353501,No Effect,Normal,Moderate,,,Sasquatch
167,183.24286287085263,Mountainous,Coniferous Forests,,7.150405020005334,,Increasing,Normal,High,Occasional,,Yeti
12,36.65509874689753,Urban settlements,Mixed Forests,159.67971037906327,30.264521473637394,60.17300330925566,No Effect,Normal,Moderate,None,-0.525345013,Mothman
171,155.3506205353078,,Deciduous Forests,266.15015873704016,20.596589904665443,76.49376246872758,No Effect,Abnormal,Low,Occasional,-0.793284532,Wendigo
649,285.0874969474261,Forested,Deciduous Forests,,11.47856422177874,78.34990717288913,No Effect,Normal,Moderate,Frequent,0.07785926,Sasquatch
260,,,Deciduous Forests,432.81284542253854,23.38728462667435,,,Normal,None,None,-0.003273174,Yeti
1061,44.62123762629695,Urban settlements,,52.23847982680019,17.093482261229667,46.21735889,Decreasing,Abnormal,Moderate,Frequent,-0.24616871,Banshee
1220,294.4379890771581,Coastal,Cultivated Land,248.44733440897755,29.416333658092316,77.03653593742123,No Effect,Abnormal,Low,Occasional,0.048887715,Sasquatch
672,336.2646696694012,,Mangroves,98.69023433213836,18.14203463185509,75.66845014724208,Increasing,Normal,Low,Occasional,0.1193779730403592,Sasquatch
258,183.73816521669397,,Tundra Vegetation,168.2954463,-4.536396026,53.41017238190917,,Normal,,Occasional,0.002721144,Yeti
1404,175.04237524394503,Swamp,Grasslands,149.34903079575508,20.74951840882602,87.44856665248925,Decreasing,Normal,Moderate,Occasional,-0.656681365,Wendigo
138,249.52518463139404,Swamp,Mangroves,241.98825608661585,25.267467034719907,87.68265301296849,Increasing,Normal,None,Occasional,0.3562830093278684,Ropen
549,,Mountainous,Grasslands,424.3244055964676,4.370616822,69.98933282482392,No Effect,Abnormal,Moderate,None,-0.112137796,Yeti
1387,165.23869744069185,Desert,Desert Vegetation,295.16481936868365,28.517245038401096,23.150192591069093,Decreasing,Normal,None,,0.063736137,Chupacabra
1326,276.6817234550276,Forested,Mixed Forests,550.5668046972736,18.00797368276251,75.11871971810325,No Effect,Abnormal,Moderate,Occasional,0.042762395,Sasquatch
1118,150.89979414015664,Desert,Desert Vegetation,292.0009247181387,15.617520921509492,31.336534873786505,Decreasing,Normal,None,Frequent,0.1835232440369413,Chupacabra
1142,276.2244320768437,Desert,Desert Vegetation,224.09858271052667,21.49211966608884,28.390189580934035,Decreasing,Abnormal,Moderate,Occasional,0.1119729280428081,Chupacabra
558,217.39406300521583,Mountainous,Grasslands,125.17932980397924,3.675282347536816,36.75284772241729,Increasing,Abnormal,Low,,-1.034022354,Wendigo
139,40.74927087200611,Forested,Coniferous Forests,344.8273033076407,,82.41953339444886,No Effect,Abnormal,None,None,-0.542546683,Mothman
1511,266.0111394693073,Plains,Deciduous Forests,,14.477768700330676,60.79616790153273,No Effect,Normal,Low,Frequent,0.085189768,Sasquatch
531,277.83888216588286,Coastal,Deciduous Forests,226.32444834519424,11.066981881299014,60.23174423214303,Decreasing,Abnormal,Low,Occasional,,Sasquatch
224,232.34830304769696,Desert,Desert Vegetation,322.4543096515347,16.348692480919937,24.006578512064813,No Effect,Abnormal,Low,None,,Chupacabra
723,,Forested,Deciduous Forests,134.9311231699273,23.83750033270769,63.32144174979949,No Effect,Normal,,,-0.637348296,Jersey Devil
780,,Forested,Deciduous Forests,,15.711796364461602,74.97096498336829,No Effect,Normal,Moderate,Occasional,0.025748048,Sasquatch
409,36.21711446782313,Forested,Mixed Forests,419.88532961273376,8.964035269,70.60235532,No Effect,Normal,Moderate,,-0.292842871,Mothman
325,336.0138910266605,Plains,Grasslands,131.03972775778146,28.86820736813125,44.77188503927438,No Effect,Normal,Low,None,0.1196288306861498,Sasquatch
1504,272.2150677774531,Forested,Deciduous Forests,180.85213638484885,17.742046451913044,74.88667796,Decreasing,Normal,Low,Occasional,0.020566425,Sasquatch
299,38.74698504,Swamp,Mangroves,150.0528159827251,31.016695347173147,92.81487250506154,No Effect,Normal,Low,Frequent,,Jersey Devil
1101,257.1479224798694,Mountainous,Tundra Vegetation,410.0288162,-1.756835103,95.63891298,,Normal,Low,,0.065382855,Yeti
1361,158.75661301907192,,Grasslands,344.8944597236002,21.24091464537077,62.36445570613824,,Normal,Low,Frequent,0.4744689720155736,Thunderbird
1516,235.44868443733708,Coastal,Cultivated Land,200.4744158,28.760715001512025,78.34204622,,Normal,None,Frequent,0.34792587,Ropen
1614,137.9135156296986,,Tundra Vegetation,378.8740315512788,-2.853580049,,Decreasing,Abnormal,Low,Frequent,-0.437774039,Wendigo
714,233.35260980936383,Forested,Coniferous Forests,,21.73704547736612,71.42499650513528,No Effect,Abnormal,Low,,,Wendigo
193,,Mountainous,Mixed Forests,260.22657930671807,15.993562211179285,,,Abnormal,None,Occasional,0.103684864,Thunderbird
440,69.25384844372243,Mountainous,Grasslands,281.31700980445936,20.69576063394502,54.568758586028494,No Effect,Normal,,Frequent,-0.172517032,Mothman
573,54.19120302699236,Urban settlements,Grasslands,498.35907859207737,13.236841353646064,66.39632361170763,Decreasing,Normal,Moderate,Frequent,-0.431173171,Mothman
503,37.098202193135805,Forested,,139.62059448986605,20.96493982418808,79.07355251663759,Decreasing,Abnormal,High,None,,Jersey Devil
605,26.603665646592997,Urban settlements,Grasslands,380.329774,12.129809629864267,62.78269695,No Effect,Abnormal,Moderate,Frequent,0.048709351,Banshee
1608,332.6701133838986,,,235.4718601042257,16.847659525661783,,No Effect,Normal,Moderate,Occasional,,Sasquatch
1553,260.1827166199131,Mountainous,Coniferous Forests,217.30182260790417,-1.015389363,66.80107026928403,,Normal,None,,0.2387176870927493,Ropen
3,30.41222989205268,,Grasslands,,20.56140540576653,69.45136615,No Effect,Normal,Moderate,Frequent,-0.19785233,Mothman
994,173.09406159765464,Mountainous,Coniferous Forests,236.64484958786795,9.647000398,65.64222812781748,No Effect,Normal,Moderate,None,-0.608619521,Wendigo
1252,34.259226173621805,Forested,Coniferous Forests,364.8543713586928,18.690726138938096,73.18286084,,Normal,Moderate,,-0.105864954,Banshee
467,198.8933506703911,Mountainous,Tundra Vegetation,640.0192791518078,2.7044663212032347,80.47751879859615,No Effect,Normal,Low,Frequent,,Wendigo
321,47.76617331173534,Urban settlements,Grasslands,330.4191211355333,28.261559111193968,,No Effect,Normal,Low,Frequent,-0.24599922,Mothman
5,24.273270210462325,Coastal,Cultivated Land,170.36746784145015,22.304415599994364,69.24804309571941,No Effect,Abnormal,High,,,Mothman
222,148.01003349021144,Forested,Deciduous Forests,367.53645713142976,10.837698423209762,72.87271784,No Effect,Normal,Low,None,0.1776664080012483,Ropen
547,308.6926546514161,Plains,Mixed Forests,552.6251156967538,10.09886653834667,62.31857587,No Effect,Abnormal,Moderate,None,0.1733110034283368,Sasquatch
998,46.13205426735127,Swamp,Deciduous Forests,,20.20547775817694,88.25284384935048,No Effect,Abnormal,High,Occasional,-0.320519325,Jersey Devil
39,219.9177185289286,Plains,Mixed Forests,116.07428295566648,,,No Effect,Normal,None,Occasional,0.115858446,Ropen
542,55.726814312545606,Mountainous,Grasslands,322.5040517320386,9.442441775639644,63.57721870155623,,Normal,Low,Frequent,-0.404828983,Mothman
242,310.45782826362296,Mountainous,,275.8876481827382,14.987521366805012,46.68795822953358,No Effect,Abnormal,High,,,Sasquatch
1537,39.68528296925281,Forested,Deciduous Forests,325.8570910991289,7.545734875015292,74.18986020220318,No Effect,,Low,Frequent,-0.579252962,Jersey Devil
136,213.36673680338112,Coastal,Grasslands,,10.95621737,60.35488146301357,Increasing,,None,None,0.1758227848105792,Ropen
1526,36.27888784806109,Mountainous,Tundra Vegetation,350.72958316726863,10.425219751081404,59.90258994846148,No Effect,Normal,Moderate,None,-0.356376978,Mothman
1368,196.8393823541246,Mountainous,,417.3068501955997,9.214188911022802,67.68744490637768,,Abnormal,Moderate,Frequent,-0.63817618,Wendigo
1419,,Forested,Mixed Forests,364.6571557,0.926945851,67.64557136980457,Decreasing,,Moderate,,,Wendigo
445,24.60811887284607,Urban settlements,Cultivated Land,,,52.93893145130958,Decreasing,Normal,High,Frequent,-0.40274364,Banshee
1559,12.755228976047327,,Cultivated Land,,17.050368887627748,51.34583433226872,No Effect,Normal,,Frequent,-0.335062858,Banshee
1229,201.9445028751559,Forested,Deciduous Forests,454.2313361,11.963552956142289,78.35455938076602,,Normal,High,Occasional,-0.659943305,Wendigo
1301,362.5891906732934,Forested,Deciduous Forests,,8.771137930844876,78.70489142,Increasing,Normal,Moderate,Occasional,0.1344507858058762,Sasquatch
1660,35.926176606866605,Forested,Deciduous Forests,,6.357533406573119,,Decreasing,Abnormal,High,Occasional,,Mothman
581,197.1554393375613,,Mixed Forests,167.78168950181924,7.277935291247065,69.87867027473695,No Effect,Normal,Moderate,None,,Yeti
1534,41.10334435583783,Forested,Deciduous Forests,,15.24415328033152,75.29744241,No Effect,Normal,Moderate,None,-0.241085771,Jersey Devil
1711,222.98030198329545,Desert,Desert Vegetation,156.2348623678595,,19.544518326912097,Decreasing,Normal,None,None,0.1042753672476831,Chupacabra
661,,Plains,Deciduous Forests,340.4402484207271,20.33945809697205,62.90576516719004,Increasing,,Moderate,None,0.1203982198253768,Sasquatch
436,,Mountainous,,558.1231570014498,4.083641062051193,67.50296132749855,Increasing,Abnormal,Moderate,Frequent,,Ropen
1612,187.18774106727096,Swamp,Deciduous Forests,71.56831481895519,14.133248969648388,86.17427666637924,Increasing,Abnormal,Moderate,Frequent,0.1450067348350521,Ropen
376,221.85815128896863,Desert,,,5.479402699002796,27.76205364708955,Decreasing,Normal,Moderate,,0.1728944250440681,Chupacabra
1280,300.03735136637914,Forested,Deciduous Forests,391.4736447842865,15.422920603243965,83.22251699070812,Decreasing,Abnormal,High,Frequent,-0.384613158,Wendigo
314,,Mountainous,Coniferous Forests,497.4299589124842,7.974739106124471,69.89217809169261,Decreasing,Abnormal,Low,Occasional,-0.376945357,Wendigo
442,157.88606853850774,Coastal,Grasslands,297.8967356,8.928932227448737,70.65816566612098,Increasing,Normal,Low,Frequent,0.3179657849597641,Ropen
988,162.28647048093893,Plains,Mixed Forests,402.8360569709249,16.219343155504113,50.77755527954639,No Effect,Abnormal,None,,0.1852964694566971,Ropen
319,344.5058714,Mountainous,Coniferous Forests,420.45258709757394,4.111969035068766,,Increasing,Normal,High,Frequent,0.3345971819399227,Ropen
281,393.1434480363414,Mountainous,Tundra Vegetation,259.7812075272808,9.503623484,,,Abnormal,Low,Occasional,0.1214186163953682,Sasquatch
1643,278.2793846146861,Forested,Deciduous Forests,367.44252705270856,8.617971247,69.15220419,No Effect,Normal,Moderate,Occasional,-0.021069782,Sasquatch
1041,198.1151115376078,Plains,Grasslands,408.85430135844143,,60.75657298275352,,Abnormal,None,Occasional,0.268072491,Ropen
1305,,Coastal,Grasslands,157.18460701504304,7.794257307250749,82.88813890991932,,Normal,High,Occasional,-0.066672976,Jersey Devil
424,185.19285548851676,,Grasslands,,23.971097808778072,78.69255035028672,Increasing,Abnormal,,Frequent,,Ropen
553,,Coastal,Deciduous Forests,86.34520391636944,14.62961178287572,65.79101249949103,Decreasing,Abnormal,Low,None,0.05546926,Mothman
594,143.06437179797194,Desert,Grasslands,50.65152088075908,12.735109061638028,39.12002474819175,,,None,None,,Chupacabra
1705,352.6279325871963,Forested,Coniferous Forests,180.9493376946324,6.865399365269813,89.49491182338144,No Effect,Normal,None,Occasional,0.1123700193493666,Sasquatch
368,200.3071124875558,Forested,Deciduous Forests,172.99794504318623,6.365325425468432,73.45102628389897,Decreasing,Abnormal,None,Occasional,0.1412029234681693,Chupacabra
1205,270.3990849458787,Plains,Cultivated Land,89.67867234,,59.18882926030979,No Effect,Normal,Moderate,Occasional,0.5643806778178475,Thunderbird
864,32.41587834267695,Forested,,304.2421992980273,21.018864936312248,80.68751138736238,No Effect,Abnormal,Low,Occasional,-0.217843236,Banshee
1658,37.16581639699251,Forested,Coniferous Forests,307.2192508309153,,81.75182516701292,Decreasing,Abnormal,None,Frequent,-0.53541018,Jersey Devil
1406,32.77927132751932,Plains,Grasslands,,10.873012898762283,52.24602019040479,No Effect,Abnormal,High,Frequent,-0.245135616,Banshee
1689,282.0534189454433,Plains,Grasslands,211.91877418161835,15.641086136148846,59.831974578731774,No Effect,Abnormal,Moderate,Occasional,0.032673455,Sasquatch
227,242.43679675055893,Tundra,Tundra Vegetation,159.58337819658823,-7.801939057,80.71154774672344,Increasing,Abnormal,Moderate,,,Yeti
1156,231.3857494923062,Plains,Grasslands,,11.412628766401603,54.37328391980506,No Effect,Normal,None,Frequent,0.2865459949274688,Thunderbird
1054,15.81961463947362,Plains,Mixed Forests,259.3546269819276,8.976414442080152,,No Effect,Abnormal,Moderate,Frequent,,Banshee
1621,202.8959621259604,Forested,Coniferous Forests,468.6357596674703,23.880012379390003,69.30354192748113,,Abnormal,Moderate,Occasional,0.028131945,Wendigo
1138,285.7112648912933,Forested,Mixed Forests,262.4334093270357,15.83322776139105,80.43533644824295,No Effect,Abnormal,Low,None,0.2422884347697508,Ropen
66,199.88541061227025,Mountainous,Tundra Vegetation,325.4896181565773,4.5640865920506215,50.56659011673986,No Effect,Normal,Low,,0.1412395573101312,Ropen
393,176.58169257960589,Mountainous,Tundra Vegetation,636.1895938949615,1.5111916677270545,,No Effect,Normal,None,Frequent,-0.871101445,Wendigo
579,264.74013612076044,Forested,Coniferous Forests,245.7880297,10.40648379781093,72.42032764878378,Decreasing,Normal,Low,,0.1066966309638517,Chupacabra
